"","auth_ID","file_ID","timestamp"
"2501",45,"doi:10.7281/T1/RDLYMJ/8666",2024-09-13 19:49:27
"2502",46,"doi:10.7281/T1/YUHUYN/100",2023-05-23 20:37:12
"2503",46,"doi:10.7281/T1/YUHUYN/101",2023-05-23 20:37:12
"2504",46,"doi:10.7281/T1/KWDKME/1205",2024-04-11 15:30:47
"2505",46,"doi:10.7281/T1/KWDKME/1206",2024-04-11 15:30:47
"2506",46,"doi:10.7281/T1/KWDKME/1207",2024-04-11 15:30:47
"2507",46,"doi:10.7281/T1/KWDKME/1208",2024-04-11 15:30:47
"2508",46,"doi:10.7281/T1/KWDKME/1209",2024-04-11 15:30:47
"2509",46,"doi:10.7281/T1/KWDKME/1210",2024-04-11 15:30:47
"2510",46,"doi:10.7281/T1/KWDKME/1211",2024-04-11 15:30:47
"2511",46,"doi:10.7281/T1/KWDKME/1212",2024-04-11 15:30:47
"2512",46,"doi:10.7281/T1/KWDKME/1213",2024-04-11 15:30:47
"2513",46,"doi:10.7281/T1/KWDKME/1214",2024-04-11 15:30:47
"2514",46,"doi:10.7281/T1/KWDKME/1215",2024-04-11 15:30:47
"2515",46,"doi:10.7281/T1/KWDKME/1216",2024-04-11 15:30:47
"2516",46,"doi:10.7281/T1/KWDKME/1217",2024-04-11 15:30:47
"2517",46,"doi:10.7281/T1/KWDKME/1218",2024-04-11 15:30:47
"2518",46,"doi:10.7281/T1/KWDKME/1219",2024-04-11 15:30:47
"2519",46,"doi:10.7281/T1/KWDKME/1220",2024-04-11 15:30:47
"2520",46,"doi:10.7281/T1/KWDKME/1221",2024-04-11 15:30:47
"2521",46,"doi:10.7281/T1/KWDKME/1222",2024-04-11 15:30:47
"2522",46,"doi:10.7281/T1/KWDKME/1223",2024-04-11 15:30:47
"2523",46,"doi:10.7281/T1/KWDKME/1224",2024-04-11 15:30:47
"2524",46,"doi:10.7281/T1/KWDKME/1225",2024-04-11 15:30:47
"2525",46,"doi:10.7281/T1/KWDKME/1226",2024-04-11 15:30:47
"2526",47,"doi:10.7281/T1/IRMGH8/37",2024-02-28 12:19:18
"2527",48,"doi:10.7281/T1/CRHEAH/AWMKDP",2020-08-24 19:08:33
"2528",48,"doi:10.7281/T1/CRHEAH/PPCU6X",2020-08-24 19:08:33
"2529",48,"doi:10.7281/T1/VCPZIK/591NOP",2021-08-05 21:44:39
"2530",48,"doi:10.7281/T1/VCPZIK/TWOKRT",2021-08-05 21:44:39
"2531",49,"doi:10.7281/T1/UZIT7C/738",2023-12-05 19:53:32
"2532",49,"doi:10.7281/T1/UZIT7C/739",2023-12-05 19:53:32
"2533",49,"doi:10.7281/T1/UZIT7C/740",2023-12-05 19:53:32
"2534",49,"doi:10.7281/T1/UZIT7C/741",2023-12-05 19:53:32
"2535",49,"doi:10.7281/T1/UZIT7C/742",2023-12-05 19:53:32
"2536",49,"doi:10.7281/T1/UZIT7C/743",2023-12-05 19:53:32
"2537",49,"doi:10.7281/T1/UZIT7C/744",2023-12-05 19:53:32
"2538",49,"doi:10.7281/T1/UZIT7C/745",2023-12-05 19:53:32
"2539",49,"doi:10.7281/T1/UZIT7C/746",2023-12-05 19:53:32
"2540",49,"doi:10.7281/T1/UZIT7C/747",2023-12-05 19:53:32
"2541",49,"doi:10.7281/T1/UZIT7C/748",2023-12-05 19:53:32
"2542",50,"doi:10.7281/T15Q4T12/0BMVQF",2015-06-18
"2543",50,"doi:10.7281/T1/BCARLC/ZMCNW0",2020-10-12 21:05:06
"2544",50,"doi:10.7281/T1/BCARLC/Y1UY3J",2020-10-12 21:05:06
"2545",50,"doi:10.7281/T1/BCARLC/ZZNLTX",2020-10-12 21:05:06
"2546",50,"doi:10.7281/T1/BCARLC/JLI8R8",2020-10-12 21:05:06
"2547",50,"doi:10.7281/T1/BCARLC/PJJH4O",2020-10-12 21:05:06
"2548",50,"doi:10.7281/T1/BCARLC/KSYWSM",2020-10-12 21:05:06
"2549",50,"doi:10.7281/T1/BCARLC/BCYAN3",2020-10-12 21:05:06
"2550",50,"doi:10.7281/T1/BCARLC/WQ11HD",2020-10-12 21:05:06
"2551",50,"doi:10.7281/T1/BCARLC/MAVRHN",2020-10-12 21:05:06
"2552",50,"doi:10.7281/T1/AYTUVI/MJOX5U",2018-08-02 19:23:47
"2553",50,"doi:10.7281/T1/AYTUVI/JQNDQZ",2018-08-02 19:23:47
"2554",50,"doi:10.7281/T1/AYTUVI/HWRRAP",2018-08-02 19:23:47
"2555",50,"doi:10.7281/T1/AYTUVI/6BSEIH",2018-08-02 19:23:47
"2556",50,"doi:10.7281/T1/AYTUVI/JIKIAT",2018-08-02 19:23:47
"2557",50,"doi:10.7281/T1/AYTUVI/RBIMSR",2018-08-03 18:25:59
"2558",50,"doi:10.7281/T1/AYTUVI/YMCBHO",2018-08-03 18:25:59
"2559",50,"doi:10.7281/T1/AYTUVI/DMWKLR",2018-08-02 19:23:47
"2560",50,"doi:10.7281/T1/AYTUVI/TUOL1V",2018-08-02 19:23:47
"2561",51,"doi:10.7281/T1/6BHBC4/OO5KVS",2020-01-13 18:12:38
"2562",52,"doi:10.7281/T19G5JRC/NR5JGV",2015-10-22
"2563",53,"doi:10.7281/T1/B660D2/94",2022-09-12 20:36:56
"2564",53,"doi:10.7281/T1/B660D2/95",2022-09-12 20:36:56
"2565",53,"doi:10.7281/T1/OOMZS7/8XPBKC",2022-06-06 13:59:37
"2566",53,"doi:10.7281/T1/OOMZS7/LNDOSD",2022-06-06 13:59:37
"2567",53,"doi:10.7281/T1/OOMZS7/OQGOFR",2022-06-06 13:59:37
"2568",53,"doi:10.7281/T1/OOMZS7/HQFWDD",2022-06-06 13:59:37
"2569",53,"doi:10.7281/T1/OOMZS7/8HWVHM",2022-06-06 13:59:37
"2570",53,"doi:10.7281/T1/OOMZS7/MVQSZC",2022-06-06 13:59:37
"2571",53,"doi:10.7281/T1/OOMZS7/RAZ7IC",2022-06-06 13:59:37
"2572",54,"doi:10.7281/T1/HWU9TZ/4455",2024-05-28 18:45:52
"2573",54,"doi:10.7281/T1/HWU9TZ/4456",2024-05-28 18:45:52
"2574",54,"doi:10.7281/T1/HWU9TZ/4457",2024-05-28 18:45:52
"2575",54,"doi:10.7281/T1/HWU9TZ/4458",2024-05-28 18:45:52
"2576",54,"doi:10.7281/T1/HWU9TZ/4459",2024-05-28 18:45:52
"2577",54,"doi:10.7281/T1/HWU9TZ/4460",2024-05-28 18:45:52
"2578",54,"doi:10.7281/T1/HWU9TZ/4461",2024-05-28 18:45:52
"2579",55,"doi:10.7281/T1/XFNORD/8499",2023-12-21 14:34:36
"2580",55,"doi:10.7281/T1/XFNORD/8500",2023-12-21 14:34:36
"2581",55,"doi:10.7281/T1/XFNORD/8501",2023-12-21 14:34:36
"2582",55,"doi:10.7281/T1/XFNORD/8502",2023-12-21 14:34:36
"2583",55,"doi:10.7281/T1/XFNORD/8503",2023-12-21 14:34:36
"2584",56,"doi:10.7281/T1/6Y08LS/C9VXXD",2018-08-22 19:06:03
"2585",57,"doi:10.7281/T1154F09/QNMDDX",2014-05-19
"2586",57,"doi:10.7281/T1154F09/KKFVMO",2014-05-19
"2587",57,"doi:10.7281/T1154F09/VYHX95",2014-05-19
"2588",57,"doi:10.7281/T1154F09/9WOBY8",2014-05-19
"2589",57,"doi:10.7281/T1154F09/LSW6EX",2014-05-19
"2590",57,"doi:10.7281/T1154F09/C8UL2H",2014-05-19
"2591",57,"doi:10.7281/T1154F09/YI2AB3",2014-05-19
"2592",57,"doi:10.7281/T1154F09/9N2RAH",2014-05-19
"2593",57,"doi:10.7281/T1154F09/MVZDN5",2014-05-19
"2594",58,"doi:10.7281/T1/X4MXHC/JPCDBO",2022-04-07 16:35:56
"2595",58,"doi:10.7281/T1/X4MXHC/RANRWZ",2022-04-07 16:35:56
"2596",58,"doi:10.7281/T1/X4MXHC/BTZGG7",2022-04-07 16:35:56
"2597",58,"doi:10.7281/T1/X4MXHC/BB6UZL",2022-04-07 16:35:56
"2598",58,"doi:10.7281/T1/X4MXHC/PAACDF",2022-04-07 16:35:56
"2599",58,"doi:10.7281/T1/X4MXHC/SOXWQL",2022-04-07 16:35:56
"2600",58,"doi:10.7281/T1/X4MXHC/FAKGC7",2022-04-07 16:35:56
"2601",58,"doi:10.7281/T1/X4MXHC/T6XE6P",2022-04-07 16:35:56
"2602",59,"doi:10.7281/T1/IRMGH8/37",2024-02-28 12:19:18
"2603",60,"doi:10.7281/T1/IRMGH8/37",2024-02-28 12:19:18
"2604",61,"doi:10.7281/T1/WBR06U/AHDCE8",2017-06-12 13:30:58
"2605",62,"doi:10.7281/T1/0L0OA0/485",2023-05-08 22:56:03
"2606",62,"doi:10.7281/T1/0L0OA0/486",2023-05-08 22:56:03
"2607",62,"doi:10.7281/T1/0L0OA0/487",2023-05-08 22:56:03
"2608",62,"doi:10.7281/T1/0L0OA0/488",2023-05-08 22:56:03
"2609",62,"doi:10.7281/T1/0L0OA0/489",2023-05-08 22:56:03
"2610",62,"doi:10.7281/T1/0L0OA0/490",2023-05-08 22:56:03
"2611",62,"doi:10.7281/T1/0L0OA0/491",2023-05-08 22:56:03
"2612",63,"doi:10.7281/T1/RECXQW/HIRX7X",2022-01-10 16:51:56
"2613",63,"doi:10.7281/T1/RECXQW/ELRTYJ",2022-01-10 16:51:56
"2614",63,"doi:10.7281/T1/RECXQW/WSAQXW",2022-01-10 16:51:56
"2615",63,"doi:10.7281/T1/RECXQW/UGLZ4Z",2022-01-10 16:51:56
"2616",63,"doi:10.7281/T1/RECXQW/GKJQD1",2022-01-10 16:51:56
"2617",63,"doi:10.7281/T1/RECXQW/ANAJB7",2022-01-10 16:51:56
"2618",63,"doi:10.7281/T1/0EYOMQ/27HLWA",2022-03-09 21:15:29
"2619",63,"doi:10.7281/T1/0EYOMQ/NMOYKT",2022-03-09 21:15:29
"2620",63,"doi:10.7281/T1/0EYOMQ/X1BEEB",2022-03-09 21:15:29
"2621",63,"doi:10.7281/T1/0EYOMQ/FIMOZ9",2022-03-09 21:15:29
"2622",63,"doi:10.7281/T1/0EYOMQ/GN6LS5",2022-03-09 21:15:29
"2623",63,"doi:10.7281/T1/0EYOMQ/LOFPS0",2022-03-09 21:15:29
"2624",63,"doi:10.7281/T1/0EYOMQ/QY9PXF",2022-03-09 21:15:29
"2625",64,"doi:10.7281/T1/DX9DL8/AOPI5O",2018-11-12 18:48:14
"2626",64,"doi:10.7281/T1/DX9DL8/Y6R1D3",2018-11-12 18:48:14
"2627",64,"doi:10.7281/T1/DX9DL8/MIDFDP",2018-11-12 18:48:14
"2628",64,"doi:10.7281/T1/DX9DL8/ETOOUJ",2018-11-12 18:48:14
"2629",64,"doi:10.7281/T1/DX9DL8/WWML0X",2018-11-12 18:48:14
"2630",64,"doi:10.7281/T1/DX9DL8/7TXVGR",2018-11-12 18:48:14
"2631",64,"doi:10.7281/T1/DX9DL8/78RVDX",2018-11-12 18:48:14
"2632",64,"doi:10.7281/T1/DX9DL8/17SLVC",2018-11-12 18:48:14
"2633",64,"doi:10.7281/T1/DX9DL8/FFK9JK",2018-11-12 18:48:14
"2634",64,"doi:10.7281/T1/DX9DL8/HSLP3M",2018-11-12 18:48:14
"2635",64,"doi:10.7281/T1/DX9DL8/XYDOWN",2018-11-12 18:48:14
"2636",64,"doi:10.7281/T1/DX9DL8/733BS3",2018-11-12 18:48:14
"2637",64,"doi:10.7281/T1/QS3QFT/1347",2023-09-13 19:19:37
"2638",64,"doi:10.7281/T1/QS3QFT/1348",2023-09-13 19:19:37
"2639",64,"doi:10.7281/T1/QS3QFT/1349",2024-03-26 20:35:29
"2640",64,"doi:10.7281/T1/QS3QFT/1350",2024-03-26 20:35:29
"2641",64,"doi:10.7281/T1/QS3QFT/1351",2024-03-26 20:35:29
"2642",64,"doi:10.7281/T1/QS3QFT/1352",2024-03-26 20:35:29
"2643",64,"doi:10.7281/T1/QS3QFT/1353",2024-03-26 20:35:29
"2644",64,"doi:10.7281/T1/QS3QFT/1354",2024-03-26 20:35:29
"2645",64,"doi:10.7281/T1/QS3QFT/1355",2024-03-26 20:35:29
"2646",64,"doi:10.7281/T1/QS3QFT/1356",2024-03-26 20:35:29
"2647",64,"doi:10.7281/T1/QS3QFT/1357",2024-03-26 20:35:29
"2648",64,"doi:10.7281/T1/QS3QFT/1358",2024-03-26 20:35:29
"2649",64,"doi:10.7281/T1/QS3QFT/1359",2024-03-26 20:35:29
"2650",64,"doi:10.7281/T1/QS3QFT/1360",2024-03-26 20:35:29
"2651",64,"doi:10.7281/T1/QS3QFT/1361",2024-03-26 20:35:29
"2652",64,"doi:10.7281/T1/QS3QFT/1362",2024-03-26 20:35:29
"2653",64,"doi:10.7281/T1/QS3QFT/1363",2024-03-26 20:35:29
"2654",64,"doi:10.7281/T1/QS3QFT/1364",2024-03-26 20:35:29
"2655",64,"doi:10.7281/T1/QS3QFT/1365",2024-03-26 20:35:29
"2656",64,"doi:10.7281/T1/QS3QFT/1366",2024-03-26 20:35:29
"2657",64,"doi:10.7281/T1/QS3QFT/1367",2024-03-26 20:35:29
"2658",64,"doi:10.7281/T1/QS3QFT/1368",2024-03-26 20:35:29
"2659",64,"doi:10.7281/T1/QS3QFT/1369",2024-03-26 20:35:29
"2660",64,"doi:10.7281/T1/QS3QFT/1370",2024-03-26 20:35:29
"2661",64,"doi:10.7281/T1/QS3QFT/1371",2024-03-26 20:35:29
"2662",64,"doi:10.7281/T1/QS3QFT/1372",2024-03-26 20:35:29
"2663",64,"doi:10.7281/T1/QS3QFT/1373",2024-03-26 20:35:29
"2664",64,"doi:10.7281/T1/QS3QFT/1374",2024-03-26 20:35:29
"2665",64,"doi:10.7281/T1/QS3QFT/1375",2024-03-26 20:35:29
"2666",64,"doi:10.7281/T1/QS3QFT/1376",2024-03-26 20:35:29
"2667",64,"doi:10.7281/T1/QS3QFT/1377",2024-03-26 20:35:29
"2668",64,"doi:10.7281/T1/QS3QFT/1378",2024-03-26 20:35:29
"2669",64,"doi:10.7281/T1/QS3QFT/1379",2024-03-26 20:35:29
"2670",64,"doi:10.7281/T1/QS3QFT/1380",2024-03-26 20:35:29
"2671",64,"doi:10.7281/T1/QS3QFT/1381",2024-03-26 20:35:29
"2672",64,"doi:10.7281/T1/QS3QFT/1382",2024-03-26 20:35:29
"2673",64,"doi:10.7281/T1/QS3QFT/1383",2024-03-26 20:35:29
"2674",64,"doi:10.7281/T1/QS3QFT/1384",2024-03-26 20:35:29
"2675",64,"doi:10.7281/T1/QS3QFT/1385",2024-03-26 20:35:29
"2676",64,"doi:10.7281/T1/QS3QFT/1386",2024-03-26 20:35:29
"2677",64,"doi:10.7281/T1/QS3QFT/1387",2024-03-26 20:35:29
"2678",64,"doi:10.7281/T1/QS3QFT/1388",2024-03-26 20:35:29
"2679",64,"doi:10.7281/T1/QS3QFT/1389",2024-03-26 20:35:29
"2680",64,"doi:10.7281/T1/QS3QFT/1390",2024-03-26 20:35:29
"2681",64,"doi:10.7281/T1/QS3QFT/1391",2024-03-26 20:35:29
"2682",64,"doi:10.7281/T1/QS3QFT/1392",2024-03-26 20:35:29
"2683",64,"doi:10.7281/T1/QS3QFT/1393",2024-03-26 20:35:29
"2684",64,"doi:10.7281/T1/QS3QFT/1394",2024-03-26 20:35:29
"2685",64,"doi:10.7281/T1/QS3QFT/1395",2024-03-26 20:35:29
"2686",64,"doi:10.7281/T1/QS3QFT/1396",2024-03-26 20:35:29
"2687",64,"doi:10.7281/T1/QS3QFT/1397",2024-03-26 20:35:29
"2688",64,"doi:10.7281/T1/QS3QFT/1398",2024-03-26 20:35:29
"2689",64,"doi:10.7281/T1/QS3QFT/1399",2024-03-26 20:35:29
"2690",64,"doi:10.7281/T1/QS3QFT/1400",2024-03-26 20:35:29
"2691",64,"doi:10.7281/T1/QS3QFT/1401",2024-03-26 20:35:29
"2692",64,"doi:10.7281/T1/QS3QFT/1402",2024-03-26 20:35:29
"2693",64,"doi:10.7281/T1/QS3QFT/1403",2024-03-26 20:35:29
"2694",64,"doi:10.7281/T1/QS3QFT/1404",2024-03-26 20:35:29
"2695",64,"doi:10.7281/T1/QS3QFT/1405",2024-03-26 20:35:29
"2696",64,"doi:10.7281/T1/QS3QFT/1406",2024-03-26 20:35:29
"2697",64,"doi:10.7281/T1/QS3QFT/1407",2024-03-26 20:35:29
"2698",64,"doi:10.7281/T1/QS3QFT/1408",2024-03-26 20:35:29
"2699",64,"doi:10.7281/T1/QS3QFT/1409",2024-03-26 20:35:29
"2700",64,"doi:10.7281/T1/QS3QFT/1410",2024-03-26 20:35:29
"2701",64,"doi:10.7281/T1/QS3QFT/1411",2024-03-26 20:35:29
"2702",64,"doi:10.7281/T1/QS3QFT/1412",2024-03-26 20:35:29
"2703",64,"doi:10.7281/T1/QS3QFT/1413",2024-03-26 20:35:29
"2704",64,"doi:10.7281/T1/QS3QFT/1414",2024-03-26 20:35:29
"2705",64,"doi:10.7281/T1/QS3QFT/1415",2024-03-26 20:35:29
"2706",64,"doi:10.7281/T1/QS3QFT/1416",2024-03-26 20:35:29
"2707",64,"doi:10.7281/T1/QS3QFT/1417",2024-03-26 20:35:29
"2708",64,"doi:10.7281/T1/QS3QFT/1418",2024-03-26 20:35:29
"2709",64,"doi:10.7281/T1/QS3QFT/1419",2024-03-26 20:35:29
"2710",64,"doi:10.7281/T1/QS3QFT/1420",2024-03-26 20:35:29
"2711",64,"doi:10.7281/T1/QS3QFT/1421",2024-03-26 20:35:29
"2712",64,"doi:10.7281/T1/QS3QFT/1422",2024-03-26 20:35:29
"2713",64,"doi:10.7281/T1/QS3QFT/1423",2024-03-26 20:35:29
"2714",64,"doi:10.7281/T1/QS3QFT/1424",2024-03-26 20:35:29
"2715",64,"doi:10.7281/T1/QS3QFT/1425",2024-03-26 20:35:29
"2716",64,"doi:10.7281/T1/QS3QFT/1426",2024-03-26 20:35:29
"2717",64,"doi:10.7281/T1/QS3QFT/1427",2023-09-13 19:19:37
"2718",64,"doi:10.7281/T1/QS3QFT/1428",2024-03-26 20:35:29
"2719",64,"doi:10.7281/T1/QS3QFT/1429",2024-03-26 20:35:29
"2720",64,"doi:10.7281/T1/QS3QFT/1430",2024-03-26 20:35:29
"2721",64,"doi:10.7281/T1/QS3QFT/1431",2024-03-26 20:35:29
"2722",64,"doi:10.7281/T1/QS3QFT/1432",2024-03-26 20:35:29
"2723",64,"doi:10.7281/T1/QS3QFT/1433",2024-03-26 20:35:29
"2724",64,"doi:10.7281/T1/QS3QFT/1434",2024-03-26 20:35:29
"2725",64,"doi:10.7281/T1/QS3QFT/1435",2024-03-26 20:35:29
"2726",64,"doi:10.7281/T1/QS3QFT/1436",2024-03-26 20:35:29
"2727",64,"doi:10.7281/T1/QS3QFT/1437",2024-03-26 20:35:29
"2728",64,"doi:10.7281/T1/QS3QFT/1438",2024-03-26 20:35:29
"2729",64,"doi:10.7281/T1/QS3QFT/1439",2024-03-26 20:35:29
"2730",64,"doi:10.7281/T1/QS3QFT/1440",2024-03-26 20:35:29
"2731",64,"doi:10.7281/T1/QS3QFT/1441",2024-03-26 20:35:29
"2732",64,"doi:10.7281/T1/QS3QFT/1442",2024-03-26 20:35:29
"2733",64,"doi:10.7281/T1/QS3QFT/1443",2024-03-26 20:35:29
"2734",64,"doi:10.7281/T1/QS3QFT/1444",2024-03-26 20:35:29
"2735",65,"doi:10.7281/T19G5JRC/NR5JGV",2015-10-22
"2736",65,"doi:10.7281/T1F769G3/443",2023-03-16 15:12:56
"2737",65,"doi:10.7281/T1F769G3/444",2023-03-16 15:12:56
"2738",65,"doi:10.7281/T1F769G3/445",2023-03-16 15:12:56
"2739",65,"doi:10.7281/T1F769G3/446",2023-03-16 15:12:56
"2740",65,"doi:10.7281/T1F769G3/447",2023-03-16 15:12:56
"2741",65,"doi:10.7281/T1F769G3/448",2023-03-16 15:12:56
"2742",65,"doi:10.7281/T1F769G3/449",2023-03-16 15:12:56
"2743",66,"doi:10.7281/T1/N1X6I4/8NZ3AD",2020-07-23 20:14:39
"2744",66,"doi:10.7281/T1/N1X6I4/D5CQ0Y",2020-07-23 20:14:39
"2745",66,"doi:10.7281/T1/N1X6I4/SZF0HP",2020-07-23 20:14:39
"2746",66,"doi:10.7281/T1/N1X6I4/XTJ8CD",2021-02-04 22:20:30
"2747",66,"doi:10.7281/T1/QVAHMD/KIXO2A",2022-05-18 11:30:39
"2748",66,"doi:10.7281/T1/QVAHMD/YNR7SK",2022-05-18 11:30:39
"2749",66,"doi:10.7281/T1/QVAHMD/P87YLU",2022-05-18 11:30:39
"2750",66,"doi:10.7281/T1/QVAHMD/F3N2RF",2022-05-18 11:30:39
"2751",66,"doi:10.7281/T1/QVAHMD/LJDXVL",2022-05-18 11:30:39
"2752",66,"doi:10.7281/T1/QVAHMD/APAHPN",2022-05-18 11:30:39
"2753",66,"doi:10.7281/T1/QVAHMD/LMW63R",2022-05-18 11:30:39
"2754",66,"doi:10.7281/T1/QVAHMD/EOF824",2022-05-18 11:30:39
"2755",66,"doi:10.7281/T1/QVAHMD/VAO1HN",2022-05-18 11:30:39
"2756",66,"doi:10.7281/T1/QVAHMD/DWVKKN",2022-05-18 11:30:39
"2757",66,"doi:10.7281/T1/QVAHMD/ABAJNK",2022-05-18 11:30:39
"2758",67,"doi:10.7281/T1/IZMSNX/8559",2024-07-29 16:28:32
"2759",67,"doi:10.7281/T1/IZMSNX/8560",2024-07-29 16:28:32
"2760",67,"doi:10.7281/T1/IZMSNX/8561",2024-07-29 16:28:32
"2761",67,"doi:10.7281/T1/IZMSNX/8562",2024-07-29 16:28:32
"2762",67,"doi:10.7281/T1/IZMSNX/8563",2024-07-29 16:28:32
"2763",68,"doi:10.7281/T1RN35S8/I9BUZU",2013-12-18
"2764",68,"doi:10.7281/T1RN35S8/EYF5Q5",2013-12-18
"2765",68,"doi:10.7281/T1RN35S8/US4DK6",2013-12-18
"2766",68,"doi:10.7281/T1RN35S8/2FY3WC",2013-12-18
"2767",68,"doi:10.7281/T1RN35S8/LJZFVY",2013-12-18
"2768",68,"doi:10.7281/T1RN35S8/MW0DWB",2013-12-18
"2769",68,"doi:10.7281/T1RN35S8/4GVTW5",2013-12-18
"2770",68,"doi:10.7281/T1RN35S8/QL2AE9",2013-12-18
"2771",69,"doi:10.7281/T1/KOSYGQ/XHYQUG",2017-06-29 12:50:41
"2772",69,"doi:10.7281/T1/KOSYGQ/EMOI9E",2017-06-29 12:50:41
"2773",69,"doi:10.7281/T1/KOSYGQ/PJXFMM",2017-06-29 12:50:41
"2774",69,"doi:10.7281/T1/KOSYGQ/OMH6NA",2017-06-29 12:50:41
"2775",70,"doi:10.7281/T14Q7RW8/LVQES5",2016-07-01
"2776",70,"doi:10.7281/T14Q7RW8/1BTEDR",2016-07-01
"2777",71,"doi:10.7281/T1/I3ILXO/8HMROP",2020-04-17 15:29:44
"2778",71,"doi:10.7281/T1/I3ILXO/BQPA1U",2020-04-17 15:29:44
"2779",72,"doi:10.7281/T1F769G3/443",2023-03-16 15:12:56
"2780",72,"doi:10.7281/T1F769G3/444",2023-03-16 15:12:56
"2781",72,"doi:10.7281/T1F769G3/445",2023-03-16 15:12:56
"2782",72,"doi:10.7281/T1F769G3/446",2023-03-16 15:12:56
"2783",72,"doi:10.7281/T1F769G3/447",2023-03-16 15:12:56
"2784",72,"doi:10.7281/T1F769G3/448",2023-03-16 15:12:56
"2785",72,"doi:10.7281/T1F769G3/449",2023-03-16 15:12:56
"2786",73,"doi:10.7281/T1/CZZDLJ/XMVWG4",2017-06-22 13:24:47
"2787",73,"doi:10.7281/T1/CRHEAH/AWMKDP",2020-08-24 19:08:33
"2788",73,"doi:10.7281/T1/CRHEAH/PPCU6X",2020-08-24 19:08:33
"2789",73,"doi:10.7281/T1/VCPZIK/591NOP",2021-08-05 21:44:39
"2790",73,"doi:10.7281/T1/VCPZIK/TWOKRT",2021-08-05 21:44:39
"2791",73,"doi:10.7281/T1/C8BCOW/410",2024-02-27 14:23:24
"2792",73,"doi:10.7281/T1/C8BCOW/424",2024-02-27 14:23:24
"2793",73,"doi:10.7281/T1/C8BCOW/425",2024-02-27 14:23:24
"2794",73,"doi:10.7281/T1/C8BCOW/426",2024-02-27 14:23:24
"2795",73,"doi:10.7281/T1/C8BCOW/427",2024-02-27 14:23:24
"2796",73,"doi:10.7281/T1/C8BCOW/428",2024-02-27 14:23:24
"2797",74,"doi:10.7281/T1/9VJGPI/665",2023-09-05 16:08:55
"2798",74,"doi:10.7281/T1/9VJGPI/666",2023-09-05 16:08:55
"2799",74,"doi:10.7281/T1/9VJGPI/667",2023-09-05 16:08:55
"2800",74,"doi:10.7281/T1/9VJGPI/668",2023-09-05 16:08:55
"2801",74,"doi:10.7281/T1/9VJGPI/669",2023-09-05 16:08:55
"2802",74,"doi:10.7281/T1/9VJGPI/670",2023-09-05 16:08:55
"2803",74,"doi:10.7281/T1/9VJGPI/671",2023-09-05 16:08:55
"2804",74,"doi:10.7281/T1/9VJGPI/672",2023-09-05 16:08:55
"2805",74,"doi:10.7281/T1/9VJGPI/673",2023-09-05 16:08:55
"2806",74,"doi:10.7281/T1/9VJGPI/674",2023-09-05 16:08:55
"2807",75,"doi:10.7281/T1/PIVKJ7/492",2023-11-16 15:58:05
"2808",75,"doi:10.7281/T1/PIVKJ7/493",2023-11-16 15:58:05
"2809",75,"doi:10.7281/T1/PIVKJ7/494",2023-11-16 15:58:05
"2810",75,"doi:10.7281/T1/PIVKJ7/495",2023-11-16 15:58:05
"2811",75,"doi:10.7281/T1/PIVKJ7/496",2023-11-16 15:58:05
"2812",75,"doi:10.7281/T1/PIVKJ7/497",2023-11-16 15:58:05
"2813",75,"doi:10.7281/T1/PIVKJ7/498",2023-11-16 15:58:05
"2814",76,"doi:10.7281/T1/OTISGL/8594",2023-09-25 20:25:14
"2815",76,"doi:10.7281/T1/OTISGL/8595",2023-09-25 20:25:14
"2816",76,"doi:10.7281/T1/OTISGL/8596",2023-09-25 20:25:14
"2817",77,"doi:10.7281/T1/VZZOJB/BERNRH",2021-03-02 14:37:44
"2818",77,"doi:10.7281/T1/VZZOJB/MPGXC1",2021-03-02 14:37:44
"2819",77,"doi:10.7281/T1/VZZOJB/BFCC6S",2021-03-02 14:37:44
"2820",77,"doi:10.7281/T1/EHSEV2/235",2023-04-03 14:00:46
"2821",77,"doi:10.7281/T1/EHSEV2/236",2023-04-03 14:00:46
"2822",77,"doi:10.7281/T1/EHSEV2/237",2023-04-03 14:00:46
"2823",77,"doi:10.7281/T1/EHSEV2/238",2023-04-03 14:00:46
"2824",77,"doi:10.7281/T1/VNFY91/411",2023-09-15 19:41:39
"2825",77,"doi:10.7281/T1/VNFY91/412",2023-09-15 19:41:39
"2826",77,"doi:10.7281/T1/VNFY91/413",2023-09-15 19:41:39
"2827",77,"doi:10.7281/T1/VNFY91/414",2023-09-15 19:41:39
"2828",77,"doi:10.7281/T1/VNFY91/415",2023-09-15 19:41:39
"2829",77,"doi:10.7281/T1/VNFY91/416",2023-09-15 19:41:39
"2830",78,"doi:10.7281/T1/SWNGEP/MJYARQ",2021-05-07 14:09:25
"2831",79,"doi:10.7281/T1/2DKJB2/239",2023-06-15 19:41:02
"2832",79,"doi:10.7281/T1/2DKJB2/240",2023-06-15 19:41:02
"2833",79,"doi:10.7281/T1/2DKJB2/241",2023-06-15 19:41:02
"2834",79,"doi:10.7281/T1/2DKJB2/242",2023-06-15 19:41:02
"2835",80,"doi:10.7281/T1/NLHSKE/602",2023-06-02 12:54:10
"2836",80,"doi:10.7281/T1/NLHSKE/603",2023-06-02 12:54:10
"2837",80,"doi:10.7281/T1/NLHSKE/604",2023-06-02 12:54:10
"2838",80,"doi:10.7281/T1/NLHSKE/605",2023-06-02 12:54:10
